year,round,date,prix,winnerFirstName,winnerLastName,winnerDriverCode,winnerConstructor,laps,timeraceUrl
1950,1,"<a class=""dark bold ArchiveLink"" data-ajax-url=""/content/fom-website/en/results/jcr:content/resultsarchive.html/1950/races/94/great-britain/race-result.html"" href=""/en/results.html/1950/races/94/great-britain/race-result.html"">
                        Great Britain
                    </a>",Great Britain,13 May 1950,/en/results.html/1950/races/94/great-britain/race-result.html
1950,2,"<a class=""dark bold ArchiveLink"" data-ajax-url=""/content/fom-website/en/results/jcr:content/resultsarchive.html/1950/races/95/monaco/race-result.html"" href=""/en/results.html/1950/races/95/monaco/race-result.html"">
                        Monaco
                    </a>",Monaco,21 May 1950,/en/results.html/1950/races/95/monaco/race-result.html
1950,3,"<a class=""dark bold ArchiveLink"" data-ajax-url=""/content/fom-website/en/results/jcr:content/resultsarchive.html/1950/races/96/indianapolis-500/race-result.html"" href=""/en/results.html/1950/races/96/indianapolis-500/race-result.html"">
                        Indianapolis 500
                    </a>",Indianapolis 500,30 May 1950,/en/results.html/1950/races/96/indianapolis-500/race-result.html
1950,4,"<a class=""dark bold ArchiveLink"" data-ajax-url=""/content/fom-website/en/results/jcr:content/resultsarchive.html/1950/races/97/switzerland/race-result.html"" href=""/en/results.html/1950/races/97/switzerland/race-result.html"">
                        Switzerland
                    </a>",Switzerland,04 Jun 1950,/en/results.html/1950/races/97/switzerland/race-result.html
1950,5,"<a class=""dark bold ArchiveLink"" data-ajax-url=""/content/fom-website/en/results/jcr:content/resultsarchive.html/1950/races/98/belgium/race-result.html"" href=""/en/results.html/1950/races/98/belgium/race-result.html"">
                        Belgium
                    </a>",Belgium,18 Jun 1950,/en/results.html/1950/races/98/belgium/race-result.html
1950,6,"<a class=""dark bold ArchiveLink"" data-ajax-url=""/content/fom-website/en/results/jcr:content/resultsarchive.html/1950/races/99/france/race-result.html"" href=""/en/results.html/1950/races/99/france/race-result.html"">
                        France
                    </a>",France,02 Jul 1950,/en/results.html/1950/races/99/france/race-result.html
1950,7,"<a class=""dark bold ArchiveLink"" data-ajax-url=""/content/fom-website/en/results/jcr:content/resultsarchive.html/1950/races/100/italy/race-result.html"" href=""/en/results.html/1950/races/100/italy/race-result.html"">
                        Italy
                    </a>",Italy,03 Sep 1950,/en/results.html/1950/races/100/italy/race-result.html
